avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
0,0,1.786565,23.55,0,0,2.35,3,1,3.75,1,no
0,0,1.7442725,16.65,0,0,1.675,2,0,1.5,1,no
0,0.010549331,1.9064325,16.65,2.5,0,1.925,8,1,3,1,no
0,0,1.2354165,33.7,0,0,3.375,2,0,5,1,no
0,0.010549331,1.887045,18.9,2.5,0,2.15,4,0,3,1,no
0,0.005443405,1.21130625,20.9,2.5,0,2.35,10,1,2,1,no
0,0,1.21500425,37.5,0,0,3.775,9,1,3.75,1,no
0,0,1.625121,20.7,0,0,2.075,3,0,3.25,1,no
0,0,1.26937875,23.05,0,0,2.3,7,0,5.25,1,no
0,0,2.1508225,32.05,0,0,3.2,8,1,2.75,1,no
0,0,0.97828525,20.25,0,0,2.05,6,0,3.25,1,no
0,0,1.070166,18.8,0,0,1.9,6,0,3.75,1,no
0,0,2.170722,43.75,0,0,4.375,10,0,5.75,1,no
0,0,0.64955825,11.35,0,0,1.15,6,1,3.5,1,no
0,0,0.96410975,15.6,0,0,1.575,8,0,3.25,1,no
0,0,1.32241375,29,0,0,2.9,10,1,4.5,1,no
0,0,1.48842,28,0,0,2.8,8,0,5,1,no
0,0,1.7140425,25.95,0,0,2.6,3,1,2.25,1,no
0,0,2.14351,34.2,0,0,3.425,8,1,3.5,1,no
0,0,1.5575685,18.7,0,0,1.875,4,0,2,1,no
0,0,1.260623,16,0,0,1.6,7,1,1.75,1,no
0,0,0.91786,23.6,0,0,2.375,8,0,5.25,1,no
0,0,1.73314775,22.8,0,0,2.275,6,1,3.25,1,no
0,0,0.75906625,14.6,0,0,1.45,4,0,4.25,1,no
0,0,1.28262375,21,0,0,2.1,7,1,4.75,1,no
0,0,2.1246025,31.8,0,0,3.175,1,0,4.5,1,no
0,0,0.539947,13.6,0,0,1.35,9,1,4.25,1,no
0,0,1.6654915,20.6,0,0,2.05,4,1,2.75,1,no
0,0,1.2909595,15.4,0,0,1.525,3,1,2.5,1,no
0,0,0.99093,30.3,0,0,3.05,10,0,4.5,1,no
0,0,0.8026945,20.55,0,0,2.05,6,1,5.75,1,no
0,0,1.356705,21.6,0,0,2.15,9,1,2.5,1,no
0,0,1.233183333,27.33333333,0,0,2.733333333,2,1,3.333333333,1,no
0,0,1.8201355,27.1,0,0,2.725,2,1,3.5,1,no
0,0,0.87527,22.3,0,0,2.25,4,1,6.5,1,no
0,0,2.5273595,27.3,0,0,2.7,9,1,1.5,1,no
0,0,1.831934,14.9,0,0,1.475,8,0,3,1,no
0,0,0.89299725,13.55,0,0,1.35,7,0,5,1,no
0,0,1.4842595,18.3,0,0,1.825,7,1,3.25,1,no
0,0,1.59500125,20.45,0,0,2.05,10,0,2.5,1,no
0,0,2.281007,27.6,0,0,2.725,10,0,1.5,1,no
0,0,0.72508825,17.8,0,0,1.8,8,1,3.5,1,no
0,0,0.85663875,19.2,0,0,1.925,7,0,4.75,1,no
0,0,1.9577975,35.65,0,0,3.575,8,0,4.5,1,no
0,0,1.2668647,21.05,0,0,2.1,6,1,4.5,1,no
0,0,1.10789025,19.35,0,0,1.95,8,0,2.75,1,no
0,0,1.459385,19.2,0,0,1.9,10,1,2.25,1,no
0,0,1.055205333,29.8,0,0,3,7,1,4.666666667,1,no
0,0,1.2306547,21,0,0,2.1,5,0,4.25,1,no
0,0,1.52838,22.6,0,0,2.25,8,0,2,1,no
0,0,1.46822625,19.15,0,0,1.95,9,1,4.5,1,no
0,0,1.2934665,24.25,0,0,2.4,8,1,3.5,1,no
0,0,3.0577625,44.7,0,0,4.475,7,1,2.5,1,no
0,0,2.8583875,30.6,0,0,3.025,7,0,1,1,no
0,0,1.25172075,22.7,0,0,2.275,7,1,4,1,no
0,0,2.298485,34.15,0,0,3.4,7,1,3.25,1,no
0,0,2.03405225,29.5,0,0,2.95,10,1,3.75,1,no
0,0.009119766,2.2490025,21,2.5,0,2.35,8,1,1.75,1,no
0,0,1.04597425,14.95,0,0,1.475,8,1,4.5,1,no
0,0,0.66597775,19.25,0,0,1.925,9,1,3.5,1,no
0,0,0.737753,17.9,0,0,1.8,8,1,6.25,1,no
0,0,2.180515,23.85,0,0,2.375,7,1,1.5,1,no
0,0,0.79536025,20.1,0,0,2.025,5,0,6,1,no
0,0,1.4603,29.8,0,0,3,7,0,2,2,no
0,0,0.180046,2,0,0,0.2,10,1,2,2,no
0,0,0.790063,25.2,0,0,2.5,5,1,2,2,no
0,0,1.7345,33,0,0,3.3,4,1,2,2,no
0,0,0.596605,9.2,0,0,0.9,1,1,6,2,no
0,0,0.425402,13.2,0,0,1.3,3,0,4,2,no
0,0,0.765525,18.6,0,0,1.85,8,0,2,2,no
0,0,2.2224,62.3,0,0,6.25,4,1,7.5,2,no
0,0,0.4026835,11.2,0,0,1.1,4,0,4,2,no
0,0,0.454488,11.33333333,0,0,1.133333333,8,1,3.333333333,2,no
0,0,0.404528,15,0,0,1.5,6,1,2,2,no
0,0,0.48481925,9.25,0,0,0.925,5,1,3,2,no
0,0,0.99346375,17.6,0,0.5,1.8,10,0,1.75,2,no
0,0,2.12661,35.26666667,0,0,3.533333333,9,0,4,2,no
0,0,0.5414545,7.75,0,0,0.775,7,0,3,2,no
0,0,1.469855,15.65,0,0,1.55,10,0,3.25,2,no
0,0,0.7401395,15.95,0,0,1.625,8,0,4.75,2,no
0,0,1.559665,16.9,0,0,1.675,2,0,2.5,2,no
0,0,1.19945775,16.9,0,0,1.675,8,1,1.5,2,no
0,0,1.024922725,15.85,0,0,1.6,3,1,3,2,no
0,0,1.219174,21.7,0,0,2.2,4,0,2.5,2,no
0,0,0.875735225,15.3,0,0,1.55,7,0,3.25,2,no
0,0,1.78519675,26.6,0,0,2.65,2,0,3,2,no
0,0,1.212648,9.55,0,0,0.95,9,0,2.25,2,no
0,0,0.8647895,20.15,0,0,2.025,1,1,4.75,2,no
0,0,0.664300975,13.55,0,0,1.375,2,0,3.25,2,no
0,0,2.4425245,25.7,0,0,2.575,6,1,2.5,2,no
0,0.012118353,1.219616,32.4,2.525,0,3.5,1,1,6.25,2,no
0,0,1.17619575,24.5,0,0,2.45,8,0,3.5,2,no
0,0,0.81617575,13,0,0,1.3,8,0,2.5,2,no
0,0,1.09877,17.4,0,0,1.7,4,0,2,2,no
0,0,0.95565425,7.8,0,0,0.775,3,1,2.5,2,no
0,0,1.03035675,29.65,0,0,2.975,8,1,5.75,2,no
0,0,1.034073,15.15,0,0,1.5,7,0,1.5,2,no
0,0,1.4983375,13,0,0,1.3,3,0,1.25,2,no
0,0,1.6125125,26.3,0,0,2.625,1,0,1.5,2,no
0,0,1.193536,29,0,0,2.925,1,0,3.75,2,no
0,0,0.879661,14.3,0,0,1.425,4,0,4.25,2,no
0,0,0.7505955,6.75,0,0,0.7,9,0,3,2,no
0,0,0.88519325,16.05,0,0,1.6,7,0,5.75,2,no
0,0,2.5866475,18.45,0,0,1.85,9,0,1.25,2,no
0,0,1.27898025,15.95,0,0,1.6,3,0,3.25,2,no
0,0,1.11416825,15.05,0,0,1.5,3,0,4.25,2,no
0,0,2.0452775,18.95,0,0,1.9,7,1,1.5,2,no
0,0,1.66303325,16.55,0,0,1.65,9,0,1.5,2,no
0,0.013734818,1.054888,25.15,2.525,0,2.775,2,0,5.75,2,no
0,0,0.96805,14.73333333,0,0,1.466666667,3,1,3.333333333,2,no
0,0.013734818,1.316305,32.5,2.55,0,3.525,10,1,6,2,no
0,0,0.957823,19.05,0.275,0,1.95,4,0,3.25,2,no
0,0,1.36406975,15,0,0,1.5,2,0,1.75,2,no
0,0.013734818,1.27584425,26.1,2.55,0,2.875,2,0,4,2,no
0,0,0.470685,11.65,0,0,1.15,6,1,5,2,no
0,0.02244739,1.581235,35.4,5,0,4.05,9,1,4.25,2,no
0,0,1.428046,15.15,0,0,1.55,2,0,2.5,2,no
0,0,0.58628375,11.05,0,0,1.1,1,0,5,2,no
0,0,0.81921525,9.1,0,0,0.925,10,0,2.5,2,no
0,0,1.10913475,27.35,0,0,2.725,7,1,4.5,2,no
0,0,1.14794875,30.55,0,0,3.05,5,0,2.75,2,no
0,0,0.9179225,17.05,0,0,1.7,10,1,5.25,2,no
0,0,1.205161,15.6,0,0,1.575,6,0,2.5,2,no
0,0,1.1682175,26.95,0,0,2.7,9,0,3.75,2,no
0,0,1.04002375,14,0,0,1.4,1,1,2.5,2,no
0,0,0.79212425,20.7,0,0,2.1,5,1,5.75,2,no
0,0,1.56198875,23.85,0,0,2.375,10,1,4,2,no
0,0,2.160486,23.9,0,0,2.4,8,0,3.25,2,no
0,0,1.6247025,15.45,0,0,1.55,4,1,2.75,2,no
0,0,1.37733275,25.6,0,0,2.575,3,0,4.5,2,no
0,0,1.556079,25.3,0,0,2.5,10,1,5,2,no
0,0.010274003,1.140537,26.65,2.5,0,2.95,7,0,6.75,2,no
0,0,0.6488435,5.5,0,0,0.525,2,1,1.25,2,no
0,0,1.32523875,27.25,0,0,2.75,2,1,2,2,no
0,0,1.71981825,29.7,0,0,2.975,7,0,4.5,2,no
0,0,1.502466,38.15,0,0,3.85,1,0,3,2,no
0,0,1.47360325,28.9,0,0,2.875,8,1,4.25,2,no
0,0.006981393,1.85532625,31.7,2.5,0,3.425,9,0,3.75,2,no
0,0,0.903232,13.05,0,0,1.325,1,0,2.5,2,no
0,0,0.93844875,8.35,0,0,0.825,9,0,1.75,2,no
0,0,1.28170575,20.85,0,0,2.05,9,1,6.25,2,no
0,0,0.893443,17.95,0,0,1.8,10,0,5.25,2,no
0,0,0.91242375,23.85,0,0,2.4,1,0,7.25,2,no
0,0,0.83329775,21.95,0,0,2.2,8,1,5.75,2,no
0,0,1.09521425,35.5,0,0,3.55,9,0,6,2,no
0,0,1.34574725,29.1,0,0,2.9,6,0,3,2,no
0,0,0.8023255,16,0,0,1.6,6,1,3.75,2,no
0,0,1.30005075,27.55,0,0,2.725,3,0,6.25,2,no
0,0,1.1265275,25.75,0,0,2.575,4,1,6.25,2,no
0,0,0.6300695,6.35,0,0,0.6,8,0,3.75,2,no
0,0,1.33448075,25.65,0,0,2.55,9,1,4.25,2,no
0,0,1.50500825,30.25,0,0,3.025,9,0,4.25,2,no
0,0,1.248654,21.65,0,0,2.175,10,1,6.5,2,no
0,0.00905408,1.17122225,21.75,2.5,0,2.425,2,1,2.75,2,no
0,0.00905408,1.239634,16.9,2.5,0,1.95,5,0,1.5,2,no
0,0,1.694695,22.9,0,0,2.275,5,1,1.5,2,no
0,0,0.87924375,20,0,0,2.025,1,0,4.5,2,no
0,0,1.13063375,25.25,0,0,2.55,6,1,2,2,no
0,0,2.1209675,23.15,0,0,2.325,1,1,1.5,2,no
0,0,1.989305,24.4,0,0,2.45,9,1,3.5,2,no
0,0,1.33531025,20.25,0,0,2.025,8,1,3,2,no
0,0,1.052628,28.75,0,0,2.875,7,1,5.5,2,no
0,0,0.8807445,9.2,0,0,0.925,3,1,4.75,2,no
0,0.04035705,2.010495,35.65,2.5,0,3.825,4,0,3.5,2,no
0,0,1.63715075,30,0,0,3,10,0,4,2,no
0,0,2.23549,24.2,0,0,2.425,8,0,2,2,no
0,0,0.83622,28.5,0,0,2.85,7,1,5.5,2,no
0,0.04035705,1.8730375,32.45,2.5,0,3.5,5,0,3.25,2,no
0,0,2.11546325,33.65,0,0,3.375,8,0,4,2,no
0,0,1.89876,40.25,0,0,4,8,0,4.5,2,no
0,0.00525568,1.410202,16.1,2.5,0,1.85,3,1,2.5,2,no
0,0.086169355,0.75924375,7,2.5,0,0.95,3,0,3.75,2,no
0,0,0.7745105,24.35,0,0,2.425,10,0,5,2,no
0,0,2.0559095,17,0,0,1.7,8,0,4,2,no
0,0.086169355,1.023999,7.95,2.5,0,1.025,7,1,2.75,2,no
0,0,1.972564,26.75,0,0,2.675,1,0,3.25,2,no
0,0,2.1447545,18.6,0,0,1.875,3,1,4,2,no
0,0,0.80061975,7.25,0,0,0.7,9,0,2.75,2,no
0,0,0.9200075,27,0,0,2.675,8,0,5,2,no
0,0,2.81085,28.26666667,0,0,2.833333333,4,0,1.333333333,2,no
0,0.010888341,1.2238275,8.25,2.5,0,1.075,5,0,2.5,2,no
0,0,1.02800975,11.4,0,0,1.125,7,1,3,2,no
0,0,1.25324425,22.75,0,0,2.25,1,1,3.25,2,no
0,0,2.419505,27.25,0,0,2.725,6,1,1.5,2,no
0,0,1.22533225,30.5,0,0,3.05,10,1,6.25,2,no
0,0,1.147279,22.9,0,0,2.275,5,0,4.5,2,no
0,0.059109699,0.6103305,16.4,5,0,2.15,8,1,8,2,no
0,0.00525568,1.497922,19.45,2.5,0,2.2,1,1,2.75,2,no
0,0.014132422,1.24524325,24.5,2.75,0,2.75,9,1,3,2,no
0,0,0.8156565,14.5,0,0,1.425,9,1,3.75,2,no
0,0.039406466,0.990833667,13,3.333333333,0,1.633333333,5,0,6,2,no
0,0.006842175,1.6464255,22,2.5,0,2.45,10,0,4.75,2,no
0,0,1.20691025,17.05,0,0,1.675,4,0,1.75,2,no
0,0.029554849,0.97189725,12.3,2.5,0,1.475,6,0,5,2,no
0,0,1.985028,38.2,0,0,3.85,10,1,4.75,2,no
0,0,1.05920425,12.35,0,0,1.2,1,1,1.75,2,no
0,0,0.89282125,11.75,0,0,1.2,9,0,3.25,2,no
0,0.002778643,1.31504475,24.6,2.5,0,2.7,9,0,6,2,no
0,0,1.9616335,34.2,0,0,3.45,6,1,2,2,no
0,0,1.71749025,18.5,0,0,1.875,7,0,3,2,no
0,0,1.06222625,28.95,0,0,2.9,10,1,5.25,2,no
0,0,0.58553975,14.75,0.025,0,1.45,10,0,3.5,2,no
0,0,1.5238905,19.7,0,0,1.975,4,1,2,2,no
0,0,1.86085575,14.5,0,0,1.475,4,0,2,2,no
0,0,1.28150975,21.45,0,0,2.15,2,1,6,2,no
0,0,1.29692375,26.45,0,0,2.625,5,1,4.5,2,no
0,0,1.314068,35.15,0,0,3.525,3,1,2.75,2,no
0,0,1.667822,27.15,0,0,2.675,10,1,4.25,2,no
0,0,1.20963925,21.3,0,0,2.125,9,1,6.25,2,no
0,0,2.04386125,38.25,0,0,3.8,1,1,3.25,2,no
0,0,1.3639135,26.2,0,0,2.625,2,1,4.5,2,no
0,0,2.104755,39.95,0,0,4,8,0,5.25,2,no
0,0,1.2349435,27.75,0,0,2.775,5,0,6.25,2,no
0,0,1.49121625,15.6,0,0,1.55,9,0,2.25,2,no
0,0,1.51083575,21.7,0,0,2.175,1,1,5.5,2,no
0,0,0.49576625,14.55,0,0,1.45,4,1,3.75,2,no
0,0,1.393275,33.4,0,0,3.35,10,1,6.25,2,no
0,0,2.2269575,28.15,0,0,2.8,9,1,2,2,no
0,0,1.664127,19.55,0,0,1.975,9,1,3.75,2,no
0,0,1.2622735,35.6,0,0,3.575,2,0,6.75,2,no
0,0,1.52925825,27.7,0,0,2.775,3,0,3.75,2,no
0,0,1.246465,29.2,0,0,2.925,9,0,4.5,2,no
0,0,0.99040925,22,0,0,2.2,2,1,5.25,2,no
0,0,1.6978395,21.2,0,0,2.125,5,0,2.75,2,no
0,0,1.453685,28.9,0,0,2.9,5,1,2.75,2,no
0,0,1.6297,13.86666667,0,0,1.366666667,9,1,3,2,no
0,0,1.21166575,25.1,0,0,2.5,1,0,3.25,2,no
0,0,1.3228995,14.5,0,0,1.45,10,1,2.75,2,no
0,0.099001721,1.3246975,31.7,2.5,0,3.425,8,0,6.5,2,no
0,0,0.8668365,18.7,0,0,1.875,5,1,2.5,2,no
0,0,1.5489075,11.8,0,0,1.175,3,1,2.75,2,no
0,0,1.03347375,18.7,0,0,1.875,9,0,6.5,2,no
0,0,1.1586555,25.55,0,0,2.55,9,1,3,2,no
0,0,2.056415,31.45,0,0,3.15,6,1,2.25,2,no
0,0.099001721,1.50355,24,2.5,0,2.65,4,0,4.75,2,no
0,0,1.50575025,31.85,0,0,3.2,5,0,5.25,2,no
0,0,0.7802715,23.55,0,0,2.375,2,1,6.75,2,no
0,0,1.4150055,31.1,0,0,3.1,5,1,3.5,2,no
0,0,1.0255435,17.8,0,0,1.775,9,0,3,2,no
0,0,1.40448825,8.4,0,0,0.85,7,0,1.5,2,no
0,0,1.276681,29.9,0,0,3,1,0,4,2,no
0,0,1.358167,17.35,0.025,0,1.75,1,1,3.25,2,no
0,0,1.71995,26.8,0,0,2.7,5,0,9,2,no
0,0,1.40513625,22.9,0,0,2.3,9,0,4,2,no
0,0.00461169,1.59071225,20.1,2.5,0,2.25,4,1,3,2,no
0,0,1.9550425,25.4,0,0,2.525,10,1,2,2,no
0,0,0.52499525,17.25,0,0,1.725,7,1,5.25,2,no
0,0,1.22913275,38.5,0,0,3.85,1,0,5.5,2,no
0,0,1.94887975,27.5,0,1,2.85,8,0,2.25,2,no
0,0,0.80800575,21.25,0,0,2.125,9,1,4.5,2,no
0,0,0.370326,18.85,0,0,1.875,5,0,5.5,2,no
0,0,0.97018825,33.3,0,0,3.325,10,1,5.5,2,no
0,0,1.7245095,24.95,0,0,2.5,1,0,3.25,2,no
0,0,0.98386775,14.3,0,0,1.45,5,1,4,2,no
0,0.00461169,1.500318,20.85,2.5,0,2.325,10,0,4.5,2,no
0,0,1.579961,21.25,0,0,2.125,9,1,3,2,no
0,0,0.93001725,17.9,0,0,1.775,9,1,4.5,2,no
0,0,1.36813575,16.95,0,0,1.7,8,0,2.75,2,no
0,0,0.58196375,19.45,0,0,1.95,10,0,4,2,no
0,0,1.213413,21.15,0,0,2.125,1,0,5,2,no
0,0,0.888345,12.5,0,0,1.225,6,0,3.75,2,no
0,0,1.696456,21.4,0,0,2.15,5,0,3,2,no
0,0,0.85979,7.65,0,0,0.75,8,1,3.75,2,no
0,0,1.12160575,30.1,0,0,3.025,8,1,4.25,2,no
0,0,0.8212975,7.7,0,0,0.775,7,0,4,2,no
0,0,1.38284825,31.6,0,0,3.175,1,0,2.5,2,no
0,0,1.39400025,24.55,0,0,2.45,8,1,4.25,2,no
0,0.009362088,1.14644075,16.65,2.5,0,1.9,7,1,4,2,no
0,0,2.1010275,32.95,0,0,3.325,8,1,4,2,no
0,0,0.93425025,4.45,0,0,0.45,1,1,3,2,no
0,0,0.646524,22,0,0,2.2,7,0,5,2,no
0,0,0.87974,26.85,0,0,2.675,3,1,4.5,2,no
0,0,1.84459975,27,0,0,2.7,1,0,4.25,2,no
0,0.009362088,0.89221925,21.75,2.5,0,2.425,8,0,4,2,no
0,0,1.29326625,12.45,0,0,1.25,1,0,4.5,2,no
0,0,1.180457,21.5,0,0,2.125,3,1,4.5,2,no
0,0,0.5857925,21.65,0,0,2.15,10,1,5.25,2,no
0,0,1.357571,22.35,0,0,2.225,5,1,2.75,2,no
0,0,0.88509125,16.25,0,0,1.625,1,0,4.25,2,no
0,0,0.895219,17.7,0,0,1.75,9,1,3.5,2,no
0,0,1.44022625,26.9,0,0,2.7,8,1,6.75,2,no
0,0,1.2610235,20.7,0,0,2.05,5,1,2.75,2,no
0,0,0.625531,12.1,0,0,1.2,7,0,6,2,no
0,0,1.830215,20.75,0,0,2.075,6,1,3,2,no
0,0,1.01577125,18.95,0,0,1.9,3,0,5,2,no
0,0,1.10062725,22.9,0,0,2.3,9,1,5,2,no
0,0.006011181,1.6471425,32.55,2.5,0,3.5,2,1,3,2,no
0,0.003011776,1.757572,18.85,2.5,0,2.125,7,1,1.75,2,no
0,0.003011776,1.55781875,21.4,2.5,0,2.4,3,0,2,2,no
0,0,1.26695225,22.9,0,0,2.3,1,1,4,2,no
0,0,0.93134525,24.35,0,0,2.425,6,1,5.25,2,no
0,0,1.0107255,17.95,0,0,1.8,8,0,4.25,2,no
0,0,1.29852025,35.75,0,0,3.55,9,1,5.75,2,no
0,0,0.746099,21.3,0,0,2.125,7,0,5.75,2,no
0,0,0.42903225,24.25,0,0,2.4,1,1,4.25,2,no
0,0.137716338,0.971037,24.35,2.5,0,2.675,5,1,5.75,2,no
0,0,1.86015525,25.2,0,0,2.525,4,1,3,2,no
0,0,2.7382165,30.15,0,0,3.025,10,1,3.5,2,no
0,0,1.15370375,26,0,0,2.6,6,1,4.25,2,no
0,0,1.76945425,28.25,0,0,2.85,4,0,2.5,2,no
0,0,3.165104,32.8,0,0,3.275,5,0,3.25,2,no
0,0.14422113,1.27149875,23.1,5,0,2.825,7,0,4,2,no
0.057153116,0.025785369,1.404574333,14.66666667,7.766666667,14.66666667,3.7,9,0,3,2,no
0,0.14422113,1.0352795,17.85,5,0,2.3,5,1,4.25,2,no
0.042864837,0.032324761,1.72129325,11.55,8.75,12.5,3.275,10,1,2.75,2,no
0,0.141403928,0.80832225,18.3,2.5,0,2.1,6,0,4.5,2,no
0,0,1.63695375,21.45,0,0,2.15,8,0,2.25,2,no
0.020178767,0,1.3776685,21.45,0,1,2.25,1,1,1.25,2,no
0,0.002620724,1.0575485,19.2,2.5,0,2.175,9,1,3.75,2,no
0,0,3.1199,44.46666667,0,0,4.433333333,7,0,4.333333333,2,no
0,0,1.45028325,23.45,0,0,2.325,6,1,3.75,2,no
0,0,1.9953375,32.95,0,0,3.3,4,0,4.5,2,no
0,0,1.65493375,19.4,0,0,1.95,9,1,2.75,2,no
0,0,1.84104325,37.8,0,0,3.775,1,1,6,2,no
0,0.002620724,1.3760035,22.1,2.5,0,2.45,3,0,2,2,no
0,0,0.9128165,15,0,0,1.475,6,0,3,2,no
0,0,1.968645,24,0,0,2.4,6,1,2.5,2,no
0,0.002620724,1.31028225,26.5,2.5,0,2.875,10,1,2,2,no
0,0,1.323044,20.5,0,0,2.05,8,0,1.25,2,no
0,0,1.26064475,25.75,0,0,2.55,9,1,5,2,no
0,0,1.39628075,24.95,0,0,2.475,2,1,4,2,no
0,0.007006895,1.28957925,27,5,0,3.175,5,0,2,2,no
0,0,1.7453315,22.2,0,0,2.225,6,1,1.5,2,no
0,0,1.41417675,33.1,0,0,3.3,2,1,8.5,2,no
0,0,1.40550175,15.7,0,0,1.575,9,0,2.5,2,no
0,0.004386171,0.91683325,18.5,2.5,0,2.075,6,1,3,2,no
0,0,1.65799425,15.7,0,0,1.575,9,1,1.5,2,no
0,0,1.0766485,34.5,0,0,3.45,9,1,7.25,2,no
0,0,1.44177875,19.4,0,0,1.925,2,0,4.5,2,no
0,0,1.51658825,24.95,0,0,2.525,8,1,3,2,no
0,0,1.29002625,20.2,0,0,2.025,9,1,2.25,2,no
0,0.004386171,1.18883375,18.4,2.5,0,2.075,2,1,3,2,no
0,0,1.3080915,31.9,0,0,3.2,10,0,6.5,2,no
0,0,1.53268825,24.8,0,0,2.5,9,0,2,2,no
